Fecha,MARGINALPDBC_1,MARGINALPDBC_2,MARGINALPDBCPT_1,MARGINALPDBCPT_2,Total Compras_ES,Total Ventas_ES,Total Compras_PT,Total Ventas_PT,Total Compras_MI,Total Ventas_MI
12/09/2018 13:00,78.0,78.0,78.0,78.0,24532.4,20758.3,6489.3,7863.4,31021.7,28621.7
12/09/2018 14:00,77.89,77.89,77.89,77.89,24399.1,20872.6,6476.1,7602.6,30875.2,28475.2
12/09/2018 15:00,77.69,77.69,77.69,77.69,23979,20667.9,6662.6,7573.7,30641.6,28241.6
12/09/2018 16:00,77.69,77.69,77.69,77.69,23692.9,20317.2,6654.2,7629.9,30347.1,27947.1
12/09/2018 17:00,77.03,77.03,77.03,77.03,23436.6,19932.8,6630.3,7734.1,30066.9,27666.9
12/09/2018 18:00,77.64,77.64,77.64,77.64,22535.1,19501.3,6441.7,7812.2,28976.8,27313.5
12/09/2018 19:00,78.78,78.78,78.78,78.78,21577.7,19480.9,6333.9,8313.7,27911.6,27794.6
12/09/2018 20:00,80.08,80.08,80.08,80.08,22263.8,19450.7,6472.2,8957.8,28736,28408.5
12/09/2018 21:00,79.05,79.05,79.05,79.05,23109,18695.7,6732.3,8745.6,29841.3,27441.3
12/09/2018 22:00,76.04,76.04,76.04,76.04,21041.9,17601.6,6454.6,7494.9,27496.5,25096.5
12/09/2018 23:00,74.74,74.74,74.74,74.74,19357.2,16780,6009.4,6386.6,25366.6,23166.6
13/09/2018 0:00,73.27,73.27,73.27,73.27,18138,15923.1,5690,5704.9,23828,21628
13/09/2018 1:00,71.39,71.39,71.39,71.39,17207.2,15510,5363.2,4860.4,22570.4,20370.4
13/09/2018 2:00,69.9,69.9,69.9,69.9,16604.5,14951.9,5116.1,4568.7,21720.6,19520.6
13/09/2018 3:00,68.21,68.21,68.21,68.21,16020.4,14470.9,4965.4,4314.9,20985.8,18785.8
13/09/2018 4:00,68.0,68.0,68.0,68.0,15782.4,14137.6,4822.2,4267,20604.6,18404.6
13/09/2018 5:00,68.21,68.21,68.21,68.21,15960.3,14290.1,4752.1,4222.3,20712.4,18512.4
13/09/2018 6:00,72.11,72.11,72.11,72.11,16918.1,15975.3,4743.1,4629.3,21661.2,20604.6
13/09/2018 7:00,77.89,77.89,77.89,77.89,18084.3,18144.2,4933.1,6246.8,23017.4,24391
13/09/2018 8:00,79.66,79.66,79.66,79.66,19577.2,19344.3,5232.9,7415.8,24810.1,26760.1
13/09/2018 9:00,79.94,79.94,79.94,79.94,20592.1,20129.4,5898.5,8053.4,26490.6,28182.8
13/09/2018 10:00,78.89,78.89,78.89,78.89,21828.3,21098.3,6235.7,7687.7,28064,28786
13/09/2018 11:00,77.75,77.75,77.75,77.75,22935.6,21887.1,6430.8,7305.2,29366.4,29192.3
13/09/2018 12:00,76.66,76.66,76.66,76.66,23959.6,21704.8,6572.3,7248,30531.9,28952.8
13/09/2018 13:00,76.26,76.26,76.26,76.26,24673,21676.1,6513.7,7110.6,31186.7,28786.7
13/09/2018 14:00,75.99,75.99,75.99,75.99,24393,21832.9,6473.3,6633.4,30866.3,28466.3
13/09/2018 15:00,75.0,75.0,75.0,75.0,23993.7,21687.7,6642.1,6548.1,30635.8,28235.8
13/09/2018 16:00,75.25,75.25,75.25,75.25,23895.5,21481,6628.8,6643.3,30524.3,28124.3
13/09/2018 17:00,75.7,75.7,75.7,75.7,23406.4,21484.4,6608.4,6761.8,30014.8,28246.2
13/09/2018 18:00,77.6,77.6,77.6,77.6,21955,21604.6,6419.2,7554.3,28374.2,29158.9
13/09/2018 19:00,78.19,78.19,78.19,78.19,21434.7,21605.6,6284.3,8034.5,27719,29640.1
13/09/2018 20:00,78.8,78.8,78.8,78.8,22151.5,20946.6,6447.5,8084.3,28599,29030.9
13/09/2018 21:00,76.04,76.04,76.04,76.04,23286.2,20412.8,6713.5,7379.5,29999.7,27792.3
13/09/2018 22:00,72.9,72.9,72.9,72.9,21368.9,19131.2,6385.6,6572.7,27754.5,25703.9
13/09/2018 23:00,70.67,70.67,70.67,70.67,19673.3,17967.4,6195.3,5701.2,25868.6,23668.6
14/09/2018 0:00,69.9,69.9,69.9,69.9,18681,16797.1,5784,5467.9,24465,22265
14/09/2018 1:00,67.03,67.03,67.03,67.03,17427.9,15907.2,5429.9,4750.6,22857.8,20657.8
14/09/2018 2:00,63.62,63.62,63.62,63.62,16762.2,15272.5,5196,4485.7,21958.2,19758.2
14/09/2018 3:00,63.11,63.11,63.11,63.11,16390.9,14928,5017.5,4280.4,21408.4,19208.4
14/09/2018 4:00,63.49,63.49,63.49,63.49,16115,14639,4948,4224,21063,18863
14/09/2018 5:00,66.0,66.0,66.0,66.0,16317.5,14756,4837,4198.5,21154.5,18954.5
14/09/2018 6:00,70.91,70.91,70.91,70.91,17525.2,16442.2,4882.3,4653,22407.5,21095.2
14/09/2018 7:00,75.16,75.16,75.16,75.16,18807.9,18013.2,4961.3,5586.1,23769.2,23599.3
14/09/2018 8:00,78.45,78.45,78.45,78.45,19865.5,18937.7,5290.8,7055.4,25156.3,25993.1
14/09/2018 9:00,78.46,78.46,78.46,78.46,21096.8,18791.2,6019.8,7539.8,27116.6,26331
14/09/2018 10:00,77.45,77.45,77.45,77.45,22112.2,19318.6,6259.5,7262.2,28371.7,26580.8
14/09/2018 11:00,76.8,76.8,76.8,76.8,22900.4,19795.6,6450.4,7155.2,29350.8,26950.8
14/09/2018 12:00,77.07,77.07,77.07,77.07,23393,20276.7,6496,7212.3,29889,27489
14/09/2018 13:00,77.75,77.75,77.75,77.75,23752.4,20352.1,6476.4,7476.7,30228.8,27828.8
14/09/2018 14:00,77.13,77.13,77.13,77.13,23185.6,20284.3,6531.1,7032.4,29716.7,27316.7
14/09/2018 15:00,76.04,76.04,76.04,76.04,22738.5,20189.5,6754.1,6903.1,29492.6,27092.6
14/09/2018 16:00,75.95,75.95,75.95,75.95,22592.4,20105.5,6758.6,6845.5,29351,26951
14/09/2018 17:00,75.7,75.7,75.7,75.7,22471.9,19945.9,6642.1,6768.1,29114,26714
14/09/2018 18:00,74.92,74.92,74.92,74.92,22076.5,19475.7,6386.8,6587.6,28463.3,26063.3
14/09/2018 19:00,74.91,74.91,74.91,74.91,21683.1,19704.8,6274.6,6812.1,27957.7,26516.9
14/09/2018 20:00,74.74,74.74,74.74,74.74,22419.8,19886.7,6424.5,6624.4,28844.3,26511.1
14/09/2018 21:00,74.93,74.93,74.93,74.93,23023.1,20486.5,6684,6820.6,29707.1,27307.1
14/09/2018 22:00,72.3,72.3,72.3,72.3,21169.1,19560.1,6401.4,5610.4,27570.5,25170.5
14/09/2018 23:00,70.29,70.29,70.29,70.29,19481.6,18465.1,6135.2,5184.7,25616.8,23649.8
15/09/2018 0:00,70.9,70.9,70.9,70.9,19616.9,18792,5665.3,5190.2,25282.2,23982.2
15/09/2018 1:00,69.93,69.93,69.93,69.93,18367.2,18262.5,5455.5,4260.2,23822.7,22522.7
15/09/2018 2:00,68.21,68.21,68.21,68.21,17246,17125.3,5194,4014.7,22440,21140
15/09/2018 3:00,67.4,67.4,67.4,67.4,16598.9,16275.9,4990.4,4013.4,21589.3,20289.3
15/09/2018 4:00,67.0,67.0,67.0,67.0,16110.8,15593,4874.9,4092.7,20985.7,19685.7
15/09/2018 5:00,66.82,66.82,66.82,66.82,15820.7,15137.4,4757.2,4140.5,20577.9,19277.9
15/09/2018 6:00,67.4,67.4,67.4,67.4,16261.6,15439.2,4685.8,4208.2,20947.4,19647.4
15/09/2018 7:00,69.4,69.4,69.4,69.4,16782.4,15725.2,4681.5,4438.7,21463.9,20163.9
15/09/2018 8:00,67.15,67.15,67.15,67.15,17586.1,14565.8,4711.1,4731.4,22297.2,19297.2
15/09/2018 9:00,69.74,69.74,69.74,69.74,19570.3,15745.7,4968.6,5793.2,24538.9,21538.9
15/09/2018 10:00,70.67,70.67,70.67,70.67,20660.9,16874.7,5307.1,6093.3,25968,22968
15/09/2018 11:00,71.14,71.14,71.14,71.14,20995.1,17470.2,5550.7,6075.6,26545.8,23545.8
15/09/2018 12:00,71.39,71.39,71.39,71.39,21093.8,17754.5,5689.4,6028.7,26783.2,23783.2
15/09/2018 13:00,72.3,72.3,72.3,72.3,21356.5,18119.8,5765.2,6001.9,27121.7,24121.7
15/09/2018 14:00,72.0,72.0,72.0,72.0,21002.2,17954.2,5702.6,5750.6,26704.8,23704.8
15/09/2018 15:00,70.67,70.67,70.67,70.67,20108.6,17315.2,5671.9,5465.3,25780.5,22780.5
15/09/2018 16:00,69.5,69.5,69.5,69.5,19342.1,16553.5,5670.1,5458.7,25012.2,22012.2
15/09/2018 17:00,68.57,68.57,68.57,68.57,18998.5,16076.5,5543.7,5465.7,24542.2,21542.2
15/09/2018 18:00,69.64,69.64,69.64,69.64,18982.3,15794.9,5484.5,5671.9,24466.8,21466.8
15/09/2018 19:00,71.14,71.14,71.14,71.14,18959.6,16142,5530.4,6032.4,24490,22174.4
15/09/2018 20:00,74.64,74.64,74.64,74.64,19882.7,17149.1,5734.8,6320.3,25617.5,23469.4
15/09/2018 21:00,75.7,75.7,75.7,75.7,21079.5,17183.2,6000.2,6896.5,27079.7,24079.7
15/09/2018 22:00,74.42,74.42,74.42,74.42,19886.7,16798.5,5832.6,5920.8,25719.3,22719.3
15/09/2018 23:00,75.0,75.0,75.0,75.0,18366.5,16785.9,5636,5916.6,24002.5,22702.5
16/09/2018 0:00,73.75,73.75,73.75,73.75,17223.6,15987.4,5258.2,5194.4,22481.8,21181.8
16/09/2018 1:00,71.76,71.76,71.76,71.76,16140.2,15548.6,4879.4,4171,21019.6,19719.6
16/09/2018 2:00,71.14,71.14,71.14,71.14,15356.3,14865.3,4632.5,3823.5,19988.8,18688.8
16/09/2018 3:00,71.14,71.14,71.14,71.14,14891.4,14246.4,4461.2,3806.2,19352.6,18052.6
16/09/2018 4:00,69.9,69.9,69.9,69.9,14522.4,13771.2,4379.9,3831.1,18902.3,17602.3
16/09/2018 5:00,69.67,69.67,69.67,69.67,14318.1,13467.1,4313.9,3864.9,18632,17332
16/09/2018 6:00,69.9,69.9,69.9,69.9,14394.7,13449.3,4288.8,3934.2,18683.5,17383.5
16/09/2018 7:00,69.9,69.9,69.9,69.9,14446.1,13453.8,4287.5,3979.8,18733.6,17433.6
16/09/2018 8:00,69.67,69.67,69.67,69.67,14691.7,13563.9,4228.8,4056.6,18920.5,17620.5
16/09/2018 9:00,71.02,71.02,71.02,71.02,16226.9,14850.9,4423,4499,20649.9,19349.9
16/09/2018 10:00,70.67,70.67,70.67,70.67,17586.6,16055.7,4737.9,4968.8,22324.5,21024.5
16/09/2018 11:00,70.17,70.17,70.17,70.17,18605.4,17171.2,5105.4,5239.6,23710.8,22410.8
16/09/2018 12:00,69.99,69.99,69.99,69.99,19020.2,17832,5345.5,5233.7,24365.7,23065.7
16/09/2018 13:00,71.25,71.25,71.25,71.25,19528.5,18489.5,5459.1,5198.1,24987.6,23687.6
16/09/2018 14:00,71.14,71.14,71.14,71.14,19517.2,18443.9,5387.8,5161.1,24905,23605
16/09/2018 15:00,69.9,69.9,69.9,69.9,18602.5,17706.1,5293,4889.4,23895.5,22595.5
16/09/2018 16:00,68.21,68.21,68.21,68.21,18085.7,17381.8,5210,4613.9,23295.7,21995.7
16/09/2018 17:00,68.14,68.14,68.14,68.14,17506.9,16727.7,5157.3,4636.5,22664.2,21364.2
16/09/2018 18:00,63.13,63.13,63.13,63.13,17745,15419.7,5173.4,4520.6,22918.4,19940.3
16/09/2018 19:00,70.78,70.78,70.78,70.78,17523.1,16526.4,5151.4,4939.1,22674.5,21465.5
16/09/2018 20:00,74.8,74.8,74.8,74.8,18603.7,17463.9,5432.1,5933.7,24035.8,23397.6
16/09/2018 21:00,77.99,77.99,77.99,77.99,20104.4,17664.2,5778.9,6919.1,25883.3,24583.3
16/09/2018 22:00,75.69,75.69,75.69,75.69,19267.1,17428.7,5637.9,6176.3,24905,23605
16/09/2018 23:00,74.6,74.6,74.6,74.6,18672.9,17135.9,5516.6,5753.6,24189.5,22889.5
17/09/2018 0:00,68.21,68.21,68.21,68.21,17181.5,15682.8,5195.3,5394,22376.8,21076.8
17/09/2018 1:00,66.65,66.65,66.65,66.65,16199,15340.4,4941.7,4500.3,21140.7,19840.7
17/09/2018 2:00,65.86,65.86,65.86,65.86,15705.5,14852.1,4731.8,4285.2,20437.3,19137.3
17/09/2018 3:00,63.62,63.62,63.62,63.62,15374.8,14685.9,4596.8,3985.7,19971.6,18671.6
17/09/2018 4:00,63.09,63.09,63.09,63.09,15206.7,14531.3,4551.2,3926.6,19757.9,18457.9
17/09/2018 5:00,63.09,63.09,63.09,63.09,15601.7,14855.5,4480.6,3926.8,20082.3,18782.3
17/09/2018 6:00,69.9,69.9,69.9,69.9,17192.5,16340.6,4562.1,4586.2,21754.6,20926.8
17/09/2018 7:00,75.47,75.47,75.47,75.47,19455,18816.8,4701.5,6506.7,24156.5,25323.5
17/09/2018 8:00,75.91,75.91,75.91,75.91,21156.5,19204.1,5066.3,7098.3,26222.8,26302.4
17/09/2018 9:00,75.91,75.91,75.91,75.91,22808.9,20022.5,5732.7,7306.8,28541.6,27329.3
17/09/2018 10:00,74.69,74.69,74.69,74.69,24233.9,21429.7,6273.6,7044.5,30507.5,28474.2
17/09/2018 11:00,72.26,72.26,72.26,72.26,24868.3,21731.6,6516.1,6652.8,31384.4,28384.4
17/09/2018 12:00,72.3,72.3,72.3,72.3,25518,22522,6687.3,6683.3,32205.3,29205.3
17/09/2018 13:00,72.25,72.25,72.25,72.25,25828.3,22632.7,6586.4,6782,32414.7,29414.7
17/09/2018 14:00,71.68,71.68,71.68,71.68,25290.2,22407.2,6608.9,6491.9,31899.1,28899.1
17/09/2018 15:00,72.25,72.25,72.25,72.25,24835.3,22025,6812.3,6622.6,31647.6,28647.6
17/09/2018 16:00,72.29,72.29,72.29,72.29,24502,21719.1,6851.8,6634.7,31353.8,28353.8
17/09/2018 17:00,75.0,75.0,75.0,75.0,23970.5,21824.9,6685.7,7458.5,30656.2,29283.4
17/09/2018 18:00,77.03,77.03,77.03,77.03,22986.4,21431,6427,8152.1,29413.4,29583.1
17/09/2018 19:00,80.01,80.01,80.01,80.01,21924.7,20480.4,6264.6,8982.1,28189.3,29462.5
17/09/2018 20:00,81.82,81.82,81.82,81.82,22828.4,20481.2,6438.3,9276.2,29266.7,29757.4
17/09/2018 21:00,78.75,78.75,78.75,78.75,23773.1,19169.3,6745.5,8349.3,30518.6,27518.6
17/09/2018 22:00,74.42,74.42,74.42,74.42,21800.8,18298.8,6429.8,6931.8,28230.6,25230.6
17/09/2018 23:00,74.42,74.42,74.42,74.42,19818.3,18117.3,6184.1,6585.1,26002.4,24702.4
18/09/2018 0:00,72.25,72.25,72.25,72.25,19346.5,17941.5,5713.3,5818.3,25059.8,23759.8
18/09/2018 1:00,71.14,71.14,71.14,71.14,18060.4,17163.4,5382.9,4979.9,23443.3,22143.3
18/09/2018 2:00,69.9,69.9,69.9,69.9,17286.3,16341.4,5134.4,4779.3,22420.7,21120.7
18/09/2018 3:00,69.19,69.19,69.19,69.19,16739.1,15776.6,4988.7,4651.2,21727.8,20427.8
18/09/2018 4:00,69.19,69.19,69.19,69.19,16423.3,15447.7,4909.3,4584.9,21332.6,20032.6
18/09/2018 5:00,70.14,70.14,70.14,70.14,16762.9,15677.3,4796,4581.6,21558.9,20258.9
18/09/2018 6:00,73.35,73.35,73.35,73.35,18460.1,17012.5,4794.8,4942.4,23254.9,21954.9
18/09/2018 7:00,74.5,74.5,74.5,74.5,21154.3,17556.9,5000.3,6004.4,26154.6,23561.3
18/09/2018 8:00,75.43,75.43,75.43,75.43,22389.8,17683.1,5223,6929.7,27612.8,24612.8
18/09/2018 9:00,75.99,75.99,75.99,75.99,23168,18417.2,5873,7623.8,29041,26041
18/09/2018 10:00,76.01,76.01,76.01,76.01,24119.5,19614.5,6207,7712,30326.5,27326.5
18/09/2018 11:00,76.0,76.0,76.0,76.0,25094.7,20730.6,6376.4,7740.5,31471.1,28471.1
18/09/2018 12:00,77.01,77.01,77.01,77.01,26004.8,21619.3,6543.8,7929.3,32548.6,29548.6
18/09/2018 13:00,76.93,76.93,76.93,76.93,26461.9,21928.8,6475.9,8009,32937.8,29937.8
18/09/2018 14:00,75.89,75.89,75.89,75.89,25894.7,21857.1,6483.7,7521.3,32378.4,29378.4
18/09/2018 15:00,75.7,75.7,75.7,75.7,25309.5,21477.5,6697.2,7529.2,32006.7,29006.7
18/09/2018 16:00,75.69,75.69,75.69,75.69,24977.7,21093,6731.4,7616.1,31709.1,28709.1
18/09/2018 17:00,75.89,75.89,75.89,75.89,24735.6,20588.4,6716,7863.2,31451.6,28451.6
18/09/2018 18:00,75.0,75.0,75.0,75.0,23958.4,19634.2,6523,7847.2,30481.4,27481.4
18/09/2018 19:00,77.65,77.65,77.65,77.65,23027.9,19426.7,6361.1,8362.5,29389,27789.2
18/09/2018 20:00,81.1,81.1,81.1,81.1,23756.5,19350.1,6521.8,9267.3,30278.3,28617.4
18/09/2018 21:00,80.2,80.2,80.2,80.2,24420.7,19014.5,6756.8,9163,31177.5,28177.5
18/09/2018 22:00,75.89,75.89,75.89,75.89,22385.6,18414.8,6427.6,7398.4,28813.2,25813.2
18/09/2018 23:00,76.0,76.0,76.0,76.0,20638.3,18215.9,6199.9,7322.3,26838.2,25538.2
19/09/2018 0:00,75.89,75.89,75.89,75.89,17979.8,15645,5653.9,6688.7,23633.7,22333.7
19/09/2018 1:00,75.0,75.0,75.0,75.0,16978.6,15464.6,5361.4,5575.4,22340,21040
19/09/2018 2:00,73.64,73.64,73.64,73.64,16355,15185.4,5121.8,4991.4,21476.8,20176.8
19/09/2018 3:00,72.3,72.3,72.3,72.3,15960.5,14880,4967.3,4747.8,20927.8,19627.8
19/09/2018 4:00,72.11,72.11,72.11,72.11,15774.3,14622.8,4878.9,4730.4,20653.2,19353.2
19/09/2018 5:00,72.25,72.25,72.25,72.25,15958.9,14544.1,4753.2,4868,20712.1,19412.1
19/09/2018 6:00,74.86,74.86,74.86,74.86,17166.6,14890.8,4787.9,5763.7,21954.5,20654.5
19/09/2018 7:00,75.99,75.99,75.99,75.99,19383.6,15422.8,4884.1,7139.6,24267.7,22562.4
19/09/2018 8:00,79.79,79.79,79.79,79.79,20277.9,16253.2,5218.7,8644.5,25496.6,24897.7
19/09/2018 9:00,80.01,80.01,80.01,80.01,20732.2,16977.3,5890.9,8763.5,26623.1,25740.8
19/09/2018 10:00,77.86,77.86,77.86,77.86,22315.7,18344.4,6227.9,7983.3,28543.6,26327.7
19/09/2018 11:00,75.23,75.23,75.23,75.23,23350.2,19371,6392.9,7372.1,29743.1,26743.1
19/09/2018 12:00,75.89,75.89,75.89,75.89,24032.2,20013.5,6575.1,7593.8,30607.3,27607.3
19/09/2018 13:00,75.99,75.99,75.99,75.99,24423.2,20172.7,6473.9,7724.4,30897.1,27897.1
19/09/2018 14:00,75.89,75.89,75.89,75.89,24071.3,20177,6509,7403.3,30580.3,27580.3
19/09/2018 15:00,75.87,75.87,75.87,75.87,23643.1,20036.3,6721.8,7328.6,30364.9,27364.9
19/09/2018 16:00,75.89,75.89,75.89,75.89,23625.3,19945.4,6752.3,7432.2,30377.6,27377.6
19/09/2018 17:00,75.89,75.89,75.89,75.89,23419.9,19584.6,6781.5,7616.8,30201.4,27201.4
19/09/2018 18:00,75.23,75.23,75.23,75.23,22605.6,18483.5,6548.6,7670.7,29154.2,26154.2
19/09/2018 19:00,75.99,75.99,75.99,75.99,22269.9,17877.3,6400.5,7999.2,28670.4,25876.5
19/09/2018 20:00,79.87,79.87,79.87,79.87,22768.9,17640.6,6577.4,9034.2,29346.3,26674.8
19/09/2018 21:00,79.39,79.39,79.39,79.39,23081.3,17838.4,6790.7,9033.6,29872,26872
19/09/2018 22:00,75.7,75.7,75.7,75.7,21030.5,17048.9,6466.6,7448.2,27497.1,24497.1
19/09/2018 23:00,75.89,75.89,75.89,75.89,19135.2,16769.2,6162.2,7228.2,25297.4,23997.4
20/09/2018 0:00,74.89,74.89,74.89,74.89,17729.7,15791.7,5771.6,6409.6,23501.3,22201.3
20/09/2018 1:00,73.95,73.95,73.95,73.95,16984.1,15723.6,5374,5334.5,22358.1,21058.1
20/09/2018 2:00,72.3,72.3,72.3,72.3,16297.4,15401,5104.8,4701.2,21402.2,20102.2
20/09/2018 3:00,71.75,71.75,71.75,71.75,15902.1,14948.7,4965.9,4619.3,20868,19568
20/09/2018 4:00,71.22,71.22,71.22,71.22,15645.3,14660.8,4890.5,4575,20535.8,19235.8
20/09/2018 5:00,72.0,72.0,72.0,72.0,15845.4,14623.6,4750.6,4672.4,20596,19296
20/09/2018 6:00,74.21,74.21,74.21,74.21,16888.6,14889.3,4784.2,5483.5,21672.8,20372.8
20/09/2018 7:00,75.7,75.7,75.7,75.7,19137.2,15763.6,4903.4,6797.3,24040.6,22560.9
20/09/2018 8:00,75.94,75.94,75.94,75.94,20212,15906.3,5288,7299.6,25500,23205.9
20/09/2018 9:00,76.3,76.3,76.3,76.3,21369.1,16696.3,5933.3,7606.1,27302.4,24302.4
20/09/2018 10:00,75.0,75.0,75.0,75.0,22424.3,18553.9,6435.9,7306.3,28860.2,25860.2
20/09/2018 11:00,74.3,74.3,74.3,74.3,23560.4,20018.5,6576.4,7118.3,30136.8,27136.8
20/09/2018 12:00,74.73,74.73,74.73,74.73,24408.7,20779.8,6752.1,7381,31160.8,28160.8
20/09/2018 13:00,74.3,74.3,74.3,74.3,24830,21195.9,6662.6,7296.7,31492.6,28492.6
20/09/2018 14:00,73.54,73.54,73.54,73.54,24528.6,21229.1,6633.1,6932.6,31161.7,28161.7
20/09/2018 15:00,73.5,73.5,73.5,73.5,24194.5,21003.8,6852.5,7043.2,31047,28047
20/09/2018 16:00,73.24,73.24,73.24,73.24,24008.3,20738.2,6870.2,7140.3,30878.5,27878.5
20/09/2018 17:00,73.95,73.95,73.95,73.95,23751.1,20165.6,6866.7,7452.2,30617.8,27617.8
20/09/2018 18:00,75.01,75.01,75.01,75.01,22491.8,20054.7,6444.5,8139.4,28936.3,28194.1
20/09/2018 19:00,79.63,79.63,79.63,79.63,21135.4,20105.4,6338.9,9268.9,27474.3,29374.3
20/09/2018 20:00,78.89,78.89,78.89,78.89,22168.4,18931.4,6535.5,8757.3,28703.9,27688.7
20/09/2018 21:00,76.04,76.04,76.04,76.04,22989.1,18303.6,6758,8443.5,29747.1,26747.1
20/09/2018 22:00,72.3,72.3,72.3,72.3,21291.3,17539.9,6571.3,7322.7,27862.6,24862.6
20/09/2018 23:00,74.01,74.01,74.01,74.01,19377.9,17074.4,6347.6,7351.1,25725.5,24425.5
21/09/2018 0:00,72.3,72.3,72.3,72.3,18407.9,16106.4,5727.9,6729.4,24135.8,22835.8
21/09/2018 1:00,70.67,70.67,70.67,70.67,17214,15367.4,5339.3,5885.9,22553.3,21253.3
21/09/2018 2:00,69.5,69.5,69.5,69.5,16433.9,14646.4,5083.3,5570.8,21517.2,20217.2
21/09/2018 3:00,69.5,69.5,69.5,69.5,16086.1,14216.4,4932,5501.7,21018.1,19718.1
21/09/2018 4:00,68.62,68.62,68.62,68.62,15849,13965.1,4856.8,5440.7,20705.8,19405.8
21/09/2018 5:00,69.0,69.0,69.0,69.0,15992,13927.5,4741.1,5505.6,20733.1,19433.1
21/09/2018 6:00,72.26,72.26,72.26,72.26,17346.5,14921.6,4789.1,5914,22135.6,20835.6
21/09/2018 7:00,72.25,72.25,72.25,72.25,19966.3,14974.7,4930.2,6921.8,24896.5,21896.5
21/09/2018 8:00,74.29,74.29,74.29,74.29,20872.8,15723.8,5335.5,7669.3,26208.3,23393.1
21/09/2018 9:00,75.0,75.0,75.0,75.0,21593,16643.1,6040.5,7990.4,27633.5,24633.5
21/09/2018 10:00,75.01,75.01,75.01,75.01,22481.1,17972.7,6303.2,7811.6,28784.3,25784.3
21/09/2018 11:00,75.0,75.0,75.0,75.0,23665.9,19359.1,6410.3,7717.1,30076.2,27076.2
21/09/2018 12:00,75.7,75.7,75.7,75.7,24037.3,19826.4,6511.3,7722.2,30548.6,27548.6
21/09/2018 13:00,75.7,75.7,75.7,75.7,24261.1,19965.6,6414,7709.5,30675.1,27675.1
21/09/2018 14:00,75.15,75.15,75.15,75.15,23684.3,19825.5,6511,7369.8,30195.3,27195.3
21/09/2018 15:00,74.6,74.6,74.6,74.6,23343.6,19811,6752.8,7285.4,30096.4,27096.4
21/09/2018 16:00,74.3,74.3,74.3,74.3,23048.3,19587.1,6722.4,7183.6,29770.7,26770.7
21/09/2018 17:00,74.0,74.0,74.0,74.0,22841.6,19297.5,6585.7,7129.8,29427.3,26427.3
21/09/2018 18:00,72.35,72.35,72.35,72.35,22525.2,18650,6383.2,7258.4,28908.4,25908.4
21/09/2018 19:00,75.0,75.0,75.0,75.0,21833.6,18470.3,6217.1,7855.5,28050.7,26325.8
21/09/2018 20:00,75.79,75.79,75.79,75.79,21849.7,18052.5,6402.5,7941.9,28252.2,25994.4
21/09/2018 21:00,75.01,75.01,75.01,75.01,22131.1,17898.7,6597.7,7830.1,28728.8,25728.8
21/09/2018 22:00,72.75,72.75,72.75,72.75,20440.8,17020.8,6421.2,6841.2,26862,23862
21/09/2018 23:00,73.95,73.95,73.95,73.95,18663.7,16772.7,6051.2,6642.2,24714.9,23414.9
22/09/2018 0:00,74.4,74.4,74.4,74.4,18241.3,16000.6,5500.7,6241.4,23742,22242
22/09/2018 1:00,73.37,73.37,73.37,73.37,17067.3,15685.3,5168,5050,22235.3,20735.3
22/09/2018 2:00,72.3,72.3,72.3,72.3,16259.5,15055.1,4901.9,4606.3,21161.4,19661.4
22/09/2018 3:00,71.86,71.86,71.86,71.86,15655.5,14379.9,4753.4,4529,20408.9,18908.9
22/09/2018 4:00,71.39,71.39,71.39,71.39,15224.4,14047.4,4685.8,4362.8,19910.2,18410.2
22/09/2018 5:00,71.39,71.39,71.39,71.39,15042.5,13883.1,4607,4266.4,19649.5,18149.5
22/09/2018 6:00,72.17,72.17,72.17,72.17,15219.7,13794.8,4572.8,4497.7,19792.5,18292.5
22/09/2018 7:00,72.59,72.59,72.59,72.59,15799.5,13997.8,4600.2,4901.9,20399.7,18899.7
22/09/2018 8:00,69.93,69.93,69.93,69.93,15999.1,13036.1,4640.5,4803.5,20639.6,17839.6
22/09/2018 9:00,73.37,73.37,73.37,73.37,17260.7,14807.7,4884.3,5583.8,22145,20391.5
22/09/2018 10:00,73.24,73.24,73.24,73.24,18857.6,16397.9,5200.1,5976,24057.7,22373.9
22/09/2018 11:00,72.59,72.59,72.59,72.59,20037.1,17815.3,5390.5,5956.2,25427.6,23771.5
22/09/2018 12:00,71.15,71.15,71.15,71.15,20592.3,17945.7,5559.6,5920.3,26151.9,23866
22/09/2018 13:00,70.67,70.67,70.67,70.67,21024.4,17931.8,5647.3,5939.9,26671.7,23871.7
22/09/2018 14:00,70.59,70.59,70.59,70.59,20725.1,17931.9,5570,5563.2,26295.1,23495.1
22/09/2018 15:00,68.47,68.47,68.47,68.47,19780.5,17223.9,5510.7,5270.9,25291.2,22494.8
22/09/2018 16:00,68.11,68.11,68.11,68.11,19085,16507.9,5453.9,5254.7,24538.9,21762.6
22/09/2018 17:00,68.1,68.1,68.1,68.1,18782.8,16082,5383.2,5284,24166,21366
22/09/2018 18:00,71.39,71.39,71.39,71.39,18159.3,17014.1,5359.5,5536,23518.8,22550.1
22/09/2018 19:00,75.7,75.7,75.7,75.7,17331.4,17524.8,5428.6,6665.9,22760,24190.7
22/09/2018 20:00,77.08,77.08,77.08,77.08,18149.2,17336,5756.7,7139,23905.9,24475
